h11,h21,poly_idx,favorable,h11_eff,n_chi3,n_computed,max_h0,h0_3_count,status
16,19,3924,True,16,1438,1438,1,0,ok
16,19,3925,True,16,1698,1698,1,0,ok
16,19,3926,True,16,1516,1516,2,0,ok
16,19,3927,True,16,1204,1204,2,0,ok
16,19,3928,True,16,1270,1270,1,0,ok
16,19,3929,True,16,1190,1190,2,0,ok
16,19,3930,True,16,1438,1438,1,0,ok
16,19,3931,True,16,1306,1306,1,0,ok
16,19,3932,True,16,1500,1500,1,0,ok
16,19,3933,True,16,1062,1062,3,4,ok
16,19,3934,True,16,1468,1468,1,0,ok
16,19,3935,True,16,1464,1464,1,0,ok
16,19,3936,True,16,1152,1152,3,2,ok
16,19,3937,True,16,1566,1566,1,0,ok
16,19,3938,False,15,2856,2856,3,2,ok
16,19,3939,True,16,1388,1388,1,0,ok
16,19,3940,True,16,1434,1434,1,0,ok
16,19,3941,True,16,1066,1066,1,0,ok
16,19,3942,True,16,1526,1526,1,0,ok
16,19,3943,True,16,1164,1164,1,0,ok
16,19,3944,True,16,1000,1000,1,0,ok
16,19,3945,True,16,1474,1474,1,0,ok
16,19,3946,True,16,1274,1274,1,0,ok
16,19,3947,True,16,1228,1228,1,0,ok
16,19,3948,True,16,1086,1086,1,0,ok
16,19,3949,True,16,1228,1228,3,8,ok
16,19,3950,True,16,1204,1204,2,0,ok
16,19,3951,True,16,1408,1408,1,0,ok
16,19,3952,True,16,1352,1352,1,0,ok
16,19,3953,True,16,1064,1064,1,0,ok
16,19,3954,True,16,1552,1552,2,0,ok
16,19,3955,True,16,936,936,1,0,ok
16,19,3956,True,16,964,964,3,8,ok
16,19,3957,True,16,1694,1694,1,0,ok
16,19,3958,True,16,846,846,1,0,ok
16,19,3959,True,16,1488,1488,3,2,ok
16,19,3960,True,16,1356,1356,3,2,ok
16,19,3961,True,16,1302,1302,1,0,ok
16,19,3962,True,16,1010,1010,1,0,ok
16,19,3963,True,16,1224,1224,3,2,ok
16,19,3964,True,16,1440,1440,1,0,ok
16,19,3965,True,16,1276,1276,2,0,ok
16,19,3966,True,16,1400,1400,3,6,ok
16,19,3967,True,16,1284,1284,1,0,ok
16,19,3968,True,16,1520,1520,1,0,ok
16,19,3969,True,16,1240,1240,1,0,ok
16,19,3970,True,16,1402,1402,1,0,ok
16,19,3971,True,16,1478,1478,1,0,ok
16,19,3972,True,16,1472,1472,2,0,ok
16,19,3973,True,16,1584,1584,1,0,ok
16,19,3974,True,16,1306,1306,3,2,ok
16,19,3975,True,16,1524,1524,1,0,ok
16,19,3976,True,16,1116,1116,1,0,ok
16,19,3977,True,16,1568,1568,1,0,ok
16,19,3978,True,16,1428,1428,1,0,ok
16,19,3979,True,16,1306,1306,1,0,ok
16,19,3980,True,16,1460,1460,1,0,ok
16,19,3981,True,16,1546,1546,1,0,ok
16,19,3982,True,16,1396,1396,1,0,ok
16,19,3983,True,16,1566,1566,1,0,ok
16,19,3984,True,16,848,848,1,0,ok
16,19,3985,True,16,1070,1070,3,16,ok
16,19,3986,True,16,1518,1518,1,0,ok
16,19,3987,True,16,1544,1544,1,0,ok
16,19,3988,True,16,1570,1570,3,2,ok
16,19,3989,True,16,1312,1312,3,6,ok
16,19,3990,True,16,1546,1546,1,0,ok
16,19,3991,True,16,1406,1406,1,0,ok
16,19,3992,True,16,1500,1500,1,0,ok
16,19,3993,True,16,1464,1464,1,0,ok
16,19,3994,True,16,1212,1212,3,2,ok
16,19,3995,True,16,1468,1468,1,0,ok
16,19,3996,True,16,1248,1248,2,0,ok
16,19,3997,True,16,1336,1336,1,0,ok
16,19,3998,True,16,1062,1062,1,0,ok
16,19,3999,True,16,1358,1358,1,0,ok
16,19,4000,True,16,1410,1410,1,0,ok
16,19,4001,True,16,1396,1396,1,0,ok
16,19,4002,True,16,1336,1336,1,0,ok
16,19,4003,True,16,1508,1508,2,0,ok
16,19,4004,True,16,1110,1110,1,0,ok
16,19,4005,True,16,1392,1392,2,0,ok
16,19,4006,True,16,1582,1582,1,0,ok
16,19,4007,True,16,1380,1380,1,0,ok
16,19,4008,True,16,1350,1350,1,0,ok
16,19,4009,True,16,1342,1342,1,0,ok
16,19,4010,True,16,1164,1164,1,0,ok
16,19,4011,True,16,1630,1630,3,4,ok
16,19,4012,True,16,1346,1346,2,0,ok
16,19,4013,True,16,1364,1364,2,0,ok
16,19,4014,True,16,1472,1472,1,0,ok
16,19,4015,True,16,1264,1264,3,16,ok
16,19,4016,True,16,1368,1368,1,0,ok
16,19,4017,True,16,1052,1052,1,0,ok
16,19,4018,True,16,1112,1112,1,0,ok
16,19,4019,True,16,1274,1274,3,2,ok
16,19,4020,True,16,1094,1094,1,0,ok
16,19,4021,True,16,1290,1290,2,0,ok
16,19,4022,True,16,1330,1330,1,0,ok
16,19,4023,True,16,1352,1352,1,0,ok
16,19,4024,True,16,1046,1046,1,0,ok
16,19,4025,True,16,1484,1484,1,0,ok
16,19,4026,True,16,1264,1264,1,0,ok
16,19,4027,True,16,1488,1488,1,0,ok
16,19,4028,True,16,1324,1324,3,2,ok
16,19,4029,True,16,1334,1334,3,16,ok
16,19,4030,True,16,1712,1712,1,0,ok
16,19,4031,True,16,1302,1302,1,0,ok
16,19,4032,True,16,1578,1578,1,0,ok
16,19,4033,True,16,1532,1532,1,0,ok
16,19,4034,True,16,1552,1552,1,0,ok
16,19,4035,True,16,1230,1230,1,0,ok
16,19,4036,True,16,1222,1222,1,0,ok
16,19,4037,True,16,1036,1036,2,0,ok
16,19,4038,True,16,1280,1280,3,6,ok
16,19,4039,True,16,876,876,1,0,ok
16,19,4040,True,16,1434,1434,2,0,ok
16,19,4041,True,16,1470,1470,1,0,ok
16,19,4042,True,16,1096,1096,3,8,ok
16,19,4043,True,16,1470,1470,1,0,ok
16,19,4044,True,16,1608,1608,1,0,ok
16,19,4045,True,16,1028,1028,3,10,ok
16,19,4046,True,16,1312,1312,2,0,ok
16,19,4047,True,16,1320,1320,2,0,ok
16,19,4048,True,16,1220,1220,1,0,ok
16,19,4049,True,16,1278,1278,1,0,ok
16,19,4050,True,16,1244,1244,1,0,ok
16,19,4051,True,16,1452,1452,1,0,ok
16,19,4052,True,16,1442,1442,2,0,ok
16,19,4053,True,16,1344,1344,3,2,ok
16,19,4054,True,16,1400,1400,3,4,ok
16,19,4055,True,16,1598,1598,1,0,ok
16,19,4056,True,16,1258,1258,3,6,ok
16,19,4057,True,16,1302,1302,1,0,ok
16,19,4058,True,16,1276,1276,3,2,ok
16,19,4059,True,16,1508,1508,3,4,ok
16,19,4060,True,16,1336,1336,2,0,ok
16,19,4061,False,15,2152,2152,3,4,ok
16,19,4062,True,16,1390,1390,2,0,ok
16,19,4063,True,16,1080,1080,1,0,ok
16,19,4064,True,16,1186,1186,5,16,ok
16,19,4065,True,16,1520,1520,1,0,ok
16,19,4066,True,16,1380,1380,1,0,ok
16,19,4067,True,16,1156,1156,1,0,ok
16,19,4068,True,16,1574,1574,1,0,ok
16,19,4069,True,16,1272,1272,1,0,ok
16,19,4070,True,16,1388,1388,1,0,ok
16,19,4071,True,16,1496,1496,1,0,ok
16,19,4072,True,16,1412,1412,2,0,ok
16,19,4073,True,16,1092,1092,2,0,ok
16,19,4074,True,16,1444,1444,1,0,ok
16,19,4075,True,16,1418,1418,3,6,ok
16,19,4076,True,16,1320,1320,1,0,ok
16,19,4077,False,15,2610,2610,1,0,ok
16,19,4078,True,16,1298,1298,2,0,ok
16,19,4079,True,16,1322,1322,3,16,ok
16,19,4080,True,16,1434,1434,2,0,ok
16,19,4081,True,16,1218,1218,1,0,ok
16,19,4082,True,16,1218,1218,2,0,ok
16,19,4083,True,16,988,988,3,6,ok
16,19,4084,True,16,1230,1230,3,8,ok
16,19,4085,True,16,1286,1286,3,6,ok
16,19,4086,True,16,1330,1330,3,4,ok
16,19,4087,True,16,1148,1148,3,6,ok
16,19,4088,True,16,1396,1396,1,0,ok
16,19,4089,True,16,1580,1580,3,2,ok
16,19,4090,True,16,1480,1480,1,0,ok
16,19,4091,True,16,1400,1400,3,10,ok
16,19,4092,True,16,1388,1388,1,0,ok
16,19,4093,True,16,1456,1456,1,0,ok
16,19,4094,True,16,1192,1192,2,0,ok
16,19,4095,True,16,1134,1134,1,0,ok
16,19,4096,True,16,1334,1334,3,16,ok
16,19,4097,True,16,1104,1104,1,0,ok
16,19,4098,True,16,1392,1392,1,0,ok
16,19,4099,True,16,1110,1110,3,8,ok
16,19,4100,True,16,1298,1298,1,0,ok
16,19,4101,True,16,1372,1372,3,2,ok
16,19,4102,True,16,1304,1304,3,2,ok
16,19,4103,True,16,1586,1586,1,0,ok
16,19,4104,True,16,1602,1602,1,0,ok
16,19,4105,True,16,1508,1508,1,0,ok
16,19,4106,True,16,1360,1360,1,0,ok
16,19,4107,True,16,998,998,1,0,ok
16,19,4108,True,16,1504,1504,1,0,ok
16,19,4109,True,16,1588,1588,1,0,ok
16,19,4110,True,16,1422,1422,1,0,ok
16,19,4111,True,16,1440,1440,1,0,ok
16,19,4112,True,16,1334,1334,1,0,ok
16,19,4113,True,16,1324,1324,3,4,ok
16,19,4114,True,16,968,968,1,0,ok
16,19,4115,True,16,1380,1380,1,0,ok
16,19,4116,True,16,1374,1374,1,0,ok
16,19,4117,True,16,1218,1218,1,0,ok
16,19,4118,True,16,1106,1106,1,0,ok
16,19,4119,True,16,1446,1446,1,0,ok
16,19,4120,True,16,1206,1206,3,6,ok
16,19,4121,True,16,1360,1360,3,6,ok
16,19,4122,True,16,1560,1560,1,0,ok
16,19,4123,True,16,1568,1568,1,0,ok
16,19,4124,True,16,1288,1288,1,0,ok
16,19,4125,True,16,1498,1498,1,0,ok
16,19,4126,True,16,1146,1146,1,0,ok
16,19,4127,True,16,1674,1674,1,0,ok
16,19,4128,True,16,1390,1390,2,0,ok
16,19,4129,True,16,982,982,2,0,ok
16,19,4130,True,16,1196,1196,1,0,ok
16,19,4131,True,16,1290,1290,2,0,ok
16,19,4132,True,16,1530,1530,3,4,ok
16,19,4133,True,16,1652,1652,1,0,ok
16,19,4134,True,16,1418,1418,1,0,ok
16,19,4135,True,16,1074,1074,1,0,ok
16,19,4136,True,16,1484,1484,2,0,ok
16,19,4137,True,16,1338,1338,1,0,ok
16,19,4138,True,16,1328,1328,2,0,ok
16,19,4139,True,16,1396,1396,1,0,ok
16,19,4140,True,16,1496,1496,1,0,ok
16,19,4141,True,16,1112,1112,1,0,ok
16,19,4142,True,16,974,974,3,14,ok
16,19,4143,True,16,1360,1360,1,0,ok
16,19,4144,True,16,1238,1238,1,0,ok
16,19,4145,True,16,1396,1396,1,0,ok
16,19,4146,True,16,1458,1458,1,0,ok
16,19,4147,True,16,1190,1190,3,2,ok
16,19,4148,True,16,1438,1438,1,0,ok
16,19,4149,True,16,1232,1232,2,0,ok
16,19,4150,True,16,1254,1254,1,0,ok
16,19,4151,True,16,1562,1562,1,0,ok
16,19,4152,True,16,804,804,1,0,ok
16,19,4153,True,16,1358,1358,2,0,ok
16,19,4154,True,16,1258,1258,1,0,ok
16,19,4155,True,16,1022,1022,1,0,ok
16,19,4156,True,16,1554,1554,1,0,ok
16,19,4157,True,16,1752,1752,1,0,ok
16,19,4158,True,16,1314,1314,2,0,ok
16,19,4159,True,16,1024,1024,2,0,ok
16,19,4160,True,16,1334,1334,2,0,ok
16,19,4161,True,16,1132,1132,1,0,ok
16,19,4162,True,16,1254,1254,1,0,ok
16,19,4163,True,16,1176,1176,1,0,ok
16,19,4164,True,16,1364,1364,1,0,ok
16,19,4165,True,16,1260,1260,2,0,ok
16,19,4166,True,16,1252,1252,3,6,ok
16,19,4167,True,16,1162,1162,1,0,ok
16,19,4168,True,16,1262,1262,2,0,ok
16,19,4169,True,16,1280,1280,1,0,ok
16,19,4170,True,16,1228,1228,1,0,ok
16,19,4171,True,16,1348,1348,1,0,ok
16,19,4172,True,16,948,948,1,0,ok
16,19,4173,True,16,1014,1014,3,16,ok
16,19,4174,True,16,1076,1076,1,0,ok
16,19,4175,True,16,1074,1074,1,0,ok
16,19,4176,True,16,1188,1188,1,0,ok
16,19,4177,False,15,2342,2342,2,0,ok
16,19,4178,False,15,2722,2722,1,0,ok
16,19,4179,True,16,1244,1244,1,0,ok
16,19,4180,True,16,1052,1052,1,0,ok
16,19,4181,True,16,1206,1206,2,0,ok
16,19,4182,True,16,1510,1510,1,0,ok
16,19,4183,True,16,816,816,1,0,ok
16,19,4184,True,16,1386,1386,1,0,ok
16,19,4185,True,16,1494,1494,2,0,ok
16,19,4186,True,16,1476,1476,3,6,ok
16,19,4187,True,16,1300,1300,1,0,ok
16,19,4188,True,16,1190,1190,1,0,ok
16,19,4189,True,16,1402,1402,1,0,ok
16,19,4190,True,16,1456,1456,1,0,ok
16,19,4191,True,16,1402,1402,1,0,ok
16,19,4192,True,16,1478,1478,3,4,ok
16,19,4193,True,16,1378,1378,2,0,ok
16,19,4194,True,16,1406,1406,1,0,ok
16,19,4195,True,16,1330,1330,2,0,ok
16,19,4196,True,16,890,890,1,0,ok
16,19,4197,True,16,1304,1304,1,0,ok
16,19,4198,True,16,1142,1142,1,0,ok
16,19,4199,True,16,1312,1312,3,4,ok
16,19,4200,True,16,1178,1178,1,0,ok
16,19,4201,True,16,1416,1416,1,0,ok
16,19,4202,True,16,1288,1288,2,0,ok
16,19,4203,True,16,1128,1128,1,0,ok
16,19,4204,True,16,1238,1238,1,0,ok
16,19,4205,True,16,1292,1292,3,10,ok
16,19,4206,True,16,1182,1182,1,0,ok
16,19,4207,True,16,1116,1116,3,6,ok
16,19,4208,True,16,1066,1066,3,8,ok
16,19,4209,True,16,1106,1106,1,0,ok
16,19,4210,True,16,1026,1026,3,12,ok
16,19,4211,True,16,1274,1274,3,8,ok
16,19,4212,True,16,1194,1194,5,14,ok
16,19,4213,True,16,1190,1190,1,0,ok
16,19,4214,True,16,1076,1076,1,0,ok
16,19,4215,True,16,1296,1296,1,0,ok
16,19,4216,True,16,1156,1156,1,0,ok
16,19,4217,True,16,1174,1174,3,4,ok
16,19,4218,True,16,1380,1380,1,0,ok
16,19,4219,True,16,1388,1388,2,0,ok
16,19,4220,True,16,1396,1396,3,2,ok
16,19,4221,True,16,766,766,3,10,ok
16,19,4222,True,16,1170,1170,5,16,ok
16,19,4223,True,16,1438,1438,1,0,ok
16,19,4224,True,16,1592,1592,1,0,ok
16,19,4225,True,16,1424,1424,1,0,ok
16,19,4226,True,16,1494,1494,1,0,ok
16,19,4227,True,16,1480,1480,1,0,ok
16,19,4228,True,16,1448,1448,2,0,ok
16,19,4229,True,16,1234,1234,1,0,ok
16,19,4230,True,16,1198,1198,2,0,ok
16,19,4231,True,16,1142,1142,3,8,ok
16,19,4232,True,16,1248,1248,1,0,ok
16,19,4233,True,16,1046,1046,2,0,ok
16,19,4234,True,16,1342,1342,1,0,ok
16,19,4235,True,16,1248,1248,3,6,ok
16,19,4236,True,16,1320,1320,1,0,ok
16,19,4237,True,16,1670,1670,1,0,ok
16,19,4238,True,16,1436,1436,1,0,ok
16,19,4239,True,16,1718,1718,1,0,ok
16,19,4240,True,16,1352,1352,1,0,ok
16,19,4241,True,16,1628,1628,1,0,ok
16,19,4242,True,16,1216,1216,1,0,ok
16,19,4243,True,16,1206,1206,1,0,ok
16,19,4244,True,16,1188,1188,3,2,ok
16,19,4245,True,16,1190,1190,1,0,ok
16,19,4246,True,16,1398,1398,2,0,ok
16,19,4247,True,16,1242,1242,1,0,ok
16,19,4248,True,16,1164,1164,1,0,ok
16,19,4249,True,16,1416,1416,3,2,ok
16,19,4250,True,16,1214,1214,2,0,ok
16,19,4251,True,16,1376,1376,1,0,ok
16,19,4252,True,16,1358,1358,1,0,ok
16,19,4253,True,16,1140,1140,3,2,ok
16,19,4254,True,16,1054,1054,2,0,ok
16,19,4255,True,16,1224,1224,1,0,ok
16,19,4256,True,16,1062,1062,1,0,ok
16,19,4257,True,16,1394,1394,1,0,ok
16,19,4258,True,16,1316,1316,2,0,ok
16,19,4259,True,16,1576,1576,1,0,ok
16,19,4260,True,16,1442,1442,1,0,ok
16,19,4261,True,16,1328,1328,1,0,ok
16,19,4262,True,16,1234,1234,1,0,ok
16,19,4263,True,16,1158,1158,1,0,ok
16,19,4264,True,16,1364,1364,2,0,ok
16,19,4265,True,16,1314,1314,1,0,ok
16,19,4266,True,16,1436,1436,1,0,ok
16,19,4267,True,16,1246,1246,1,0,ok
16,19,4268,True,16,1236,1236,2,0,ok
16,19,4269,True,16,1236,1236,2,0,ok
16,19,4270,False,15,2390,2390,4,28,ok
16,19,4271,True,16,1268,1268,3,6,ok
16,19,4272,True,16,1174,1174,1,0,ok
16,19,4273,True,16,1136,1136,2,0,ok
16,19,4274,True,16,1638,1638,3,54,ok
16,19,4275,True,16,1302,1302,3,2,ok
16,19,4276,True,16,1376,1376,1,0,ok
16,19,4277,True,16,1472,1472,1,0,ok
16,19,4278,True,16,1374,1374,2,0,ok
16,19,4279,True,16,1106,1106,1,0,ok
16,19,4280,True,16,1476,1476,3,2,ok
16,19,4281,True,16,1354,1354,2,0,ok
16,19,4282,True,16,1380,1380,1,0,ok
16,19,4283,True,16,1140,1140,3,4,ok
16,19,4284,True,16,1162,1162,1,0,ok
16,19,4285,True,16,952,952,3,6,ok
16,19,4286,True,16,1240,1240,2,0,ok
16,19,4287,True,16,1386,1386,2,0,ok
16,19,4288,True,16,1264,1264,2,0,ok
16,19,4289,True,16,1212,1212,1,0,ok
16,19,4290,True,16,1506,1506,3,2,ok
16,19,4291,True,16,1024,1024,3,6,ok
16,19,4292,True,16,1040,1040,2,0,ok
16,19,4293,True,16,1148,1148,2,0,ok
16,19,4294,True,16,1258,1258,2,0,ok
16,19,4295,True,16,1426,1426,1,0,ok
16,19,4296,True,16,1322,1322,1,0,ok
16,19,4297,True,16,1490,1490,1,0,ok
16,19,4298,True,16,1760,1760,1,0,ok
16,19,4299,True,16,1324,1324,3,4,ok
16,19,4300,True,16,1360,1360,3,4,ok
16,19,4301,True,16,1172,1172,3,2,ok
16,19,4302,False,15,2746,2746,3,2,ok
16,19,4303,True,16,1492,1492,2,0,ok
16,19,4304,True,16,1246,1246,3,4,ok
16,19,4305,True,16,1296,1296,1,0,ok
16,19,4306,True,16,1418,1418,1,0,ok
16,19,4307,True,16,1508,1508,3,6,ok
16,19,4308,True,16,1254,1254,1,0,ok
16,19,4309,True,16,1208,1208,2,0,ok
16,19,4310,True,16,1308,1308,3,4,ok
16,19,4311,True,16,1304,1304,1,0,ok
16,19,4312,True,16,1728,1728,1,0,ok
16,19,4313,True,16,1178,1178,5,12,ok
16,19,4314,True,16,1108,1108,2,0,ok
16,19,4315,True,16,1252,1252,2,0,ok
16,19,4316,True,16,1014,1014,1,0,ok
16,19,4317,True,16,846,846,3,2,ok
16,19,4318,True,16,1358,1358,2,0,ok
16,19,4319,True,16,1444,1444,1,0,ok
16,19,4320,True,16,988,988,1,0,ok
16,19,4321,True,16,1074,1074,2,0,ok
16,19,4322,True,16,1060,1060,1,0,ok
16,19,4323,True,16,1168,1168,2,0,ok
16,19,4324,False,15,2530,2530,1,0,ok
16,19,4325,True,16,1308,1308,3,6,ok
16,19,4326,True,16,1198,1198,1,0,ok
16,19,4327,False,15,2396,2396,2,0,ok
16,19,4328,True,16,1368,1368,1,0,ok
16,19,4329,True,16,1222,1222,2,0,ok
16,19,4330,True,16,1100,1100,3,12,ok
16,19,4331,True,16,1124,1124,2,0,ok
16,19,4332,True,16,1128,1128,3,32,ok
16,19,4333,True,16,1282,1282,3,2,ok
16,19,4334,True,16,1464,1464,3,6,ok
16,19,4335,True,16,1346,1346,1,0,ok
16,19,4336,True,16,1016,1016,3,4,ok
16,19,4337,True,16,1268,1268,1,0,ok
16,19,4338,True,16,1440,1440,3,8,ok
16,19,4339,True,16,1126,1126,3,4,ok
16,19,4340,True,16,1362,1362,2,0,ok
16,19,4341,True,16,1528,1528,1,0,ok
16,19,4342,True,16,1302,1302,1,0,ok
16,19,4343,True,16,1304,1304,2,0,ok
16,19,4344,True,16,1340,1340,2,0,ok
16,19,4345,True,16,1096,1096,1,0,ok
16,19,4346,True,16,1354,1354,3,2,ok
16,19,4347,True,16,1128,1128,3,2,ok
16,19,4348,True,16,1464,1464,1,0,ok
16,19,4349,True,16,1294,1294,3,6,ok
16,19,4350,True,16,1468,1468,2,0,ok
16,19,4351,True,16,1286,1286,1,0,ok
16,19,4352,True,16,1594,1594,1,0,ok
16,19,4353,True,16,1108,1108,1,0,ok
16,19,4354,True,16,1572,1572,1,0,ok
16,19,4355,True,16,784,784,3,4,ok
16,19,4356,True,16,1184,1184,1,0,ok
16,19,4357,True,16,1030,1030,1,0,ok
16,19,4358,True,16,1364,1364,3,2,ok
16,19,4359,True,16,802,802,1,0,ok
16,19,4360,True,16,1628,1628,1,0,ok
16,19,4361,True,16,1132,1132,1,0,ok
16,19,4362,True,16,758,758,1,0,ok
16,19,4363,True,16,1236,1236,3,2,ok
16,19,4364,True,16,1474,1474,1,0,ok
16,19,4365,True,16,1550,1550,3,8,ok
16,19,4366,True,16,1540,1540,1,0,ok
16,19,4367,True,16,1222,1222,1,0,ok
16,19,4368,True,16,1282,1282,2,0,ok
16,19,4369,True,16,1372,1372,2,0,ok
16,19,4370,True,16,1276,1276,2,0,ok
16,19,4371,True,16,1612,1612,3,2,ok
16,19,4372,True,16,1670,1670,1,0,ok
16,19,4373,True,16,1166,1166,1,0,ok
16,19,4374,True,16,1180,1180,3,2,ok
16,19,4375,True,16,1214,1214,3,6,ok
16,19,4376,True,16,1330,1330,1,0,ok
16,19,4377,True,16,1378,1378,1,0,ok
16,19,4378,True,16,1526,1526,1,0,ok
16,19,4379,True,16,1290,1290,1,0,ok
16,19,4380,True,16,1228,1228,1,0,ok
16,19,4381,True,16,1298,1298,1,0,ok
16,19,4382,True,16,1512,1512,1,0,ok
16,19,4383,True,16,1400,1400,1,0,ok
16,19,4384,True,16,1532,1532,1,0,ok
16,19,4385,True,16,1474,1474,2,0,ok
16,19,4386,True,16,1278,1278,1,0,ok
16,19,4387,True,16,1258,1258,3,4,ok
16,19,4388,True,16,974,974,1,0,ok
16,19,4389,True,16,1472,1472,1,0,ok
16,19,4390,False,15,2624,2624,1,0,ok
16,19,4391,True,16,1496,1496,1,0,ok
16,19,4392,True,16,1174,1174,1,0,ok
16,19,4393,True,16,1388,1388,3,4,ok
16,19,4394,True,16,1518,1518,1,0,ok
16,19,4395,True,16,1508,1508,2,0,ok
16,19,4396,True,16,1496,1496,1,0,ok
16,19,4397,True,16,1136,1136,3,12,ok
16,19,4398,True,16,1690,1690,1,0,ok
16,19,4399,True,16,1024,1024,1,0,ok
16,19,4400,True,16,1568,1568,1,0,ok
16,19,4401,True,16,1038,1038,1,0,ok
16,19,4402,True,16,1008,1008,1,0,ok
16,19,4403,True,16,1352,1352,1,0,ok
16,19,4404,True,16,1136,1136,1,0,ok
16,19,4405,True,16,1238,1238,1,0,ok
16,19,4406,True,16,1122,1122,3,16,ok
16,19,4407,True,16,1424,1424,3,6,ok
16,19,4408,True,16,1226,1226,1,0,ok
16,19,4409,True,16,1084,1084,1,0,ok
16,19,4410,True,16,1102,1102,3,4,ok
16,19,4411,True,16,982,982,1,0,ok
16,19,4412,True,16,1000,1000,3,4,ok
16,19,4413,True,16,1270,1270,1,0,ok
16,19,4414,True,16,1274,1274,1,0,ok
16,19,4415,True,16,1108,1108,1,0,ok
16,19,4416,True,16,1150,1150,3,8,ok
16,19,4417,True,16,1366,1366,2,0,ok
16,19,4418,True,16,1506,1506,1,0,ok
16,19,4419,True,16,1658,1658,1,0,ok
16,19,4420,True,16,1420,1420,1,0,ok
16,19,4421,True,16,1480,1480,1,0,ok
16,19,4422,True,16,1752,1752,1,0,ok
16,19,4423,True,16,1038,1038,2,0,ok
16,19,4424,True,16,1670,1670,1,0,ok
16,19,4425,True,16,886,886,2,0,ok
16,19,4426,True,16,1618,1618,1,0,ok
16,19,4427,True,16,1138,1138,1,0,ok
16,19,4428,True,16,1508,1508,1,0,ok
16,19,4429,False,15,2892,2892,2,0,ok
16,19,4430,True,16,1232,1232,3,6,ok
16,19,4431,True,16,904,904,1,0,ok
16,19,4432,True,16,1160,1160,1,0,ok
16,19,4433,True,16,1478,1478,1,0,ok
16,19,4434,True,16,790,790,1,0,ok
16,19,4435,True,16,1014,1014,4,42,ok
16,19,4436,True,16,1532,1532,2,0,ok
16,19,4437,True,16,1262,1262,1,0,ok
16,19,4438,True,16,1074,1074,1,0,ok
16,19,4439,True,16,810,810,1,0,ok
16,19,4440,False,14,2356,2356,4,16,ok
16,19,4441,True,16,1324,1324,1,0,ok
16,19,4442,True,16,1346,1346,2,0,ok
16,19,4443,True,16,1068,1068,2,0,ok
16,19,4444,True,16,1364,1364,3,2,ok
16,19,4445,True,16,1098,1098,3,4,ok
16,19,4446,True,16,1362,1362,1,0,ok
16,19,4447,True,16,1266,1266,1,0,ok
16,19,4448,False,14,2254,2254,3,4,ok
16,19,4449,True,16,1396,1396,1,0,ok
16,19,4450,True,16,1008,1008,1,0,ok
16,19,4451,True,16,1484,1484,1,0,ok
16,19,4452,True,16,1280,1280,3,2,ok
16,19,4453,True,16,1120,1120,3,8,ok
16,19,4454,True,16,1386,1386,2,0,ok
16,19,4455,True,16,1180,1180,1,0,ok
16,19,4456,True,16,1378,1378,2,0,ok
16,19,4457,True,16,1068,1068,1,0,ok
16,19,4458,True,16,764,764,1,0,ok
16,19,4459,True,16,1042,1042,1,0,ok
16,19,4460,True,16,1130,1130,1,0,ok
16,19,4461,True,16,1206,1206,3,8,ok
16,19,4462,True,16,1264,1264,3,10,ok
16,19,4463,True,16,1154,1154,1,0,ok
16,19,4464,True,16,1284,1284,3,4,ok
16,19,4465,True,16,1180,1180,1,0,ok
16,19,4466,True,16,1168,1168,3,2,ok
16,19,4467,True,16,1410,1410,1,0,ok
16,19,4468,True,16,1106,1106,1,0,ok
16,19,4469,True,16,958,958,1,0,ok
16,19,4470,True,16,1132,1132,2,0,ok
16,19,4471,True,16,1250,1250,1,0,ok
16,19,4472,True,16,1214,1214,1,0,ok
16,19,4473,True,16,1168,1168,1,0,ok
16,19,4474,True,16,938,938,1,0,ok
16,19,4475,True,16,1200,1200,1,0,ok
16,19,4476,True,16,1600,1600,2,0,ok
16,19,4477,True,16,1296,1296,3,12,ok
16,19,4478,True,16,1516,1516,1,0,ok
16,19,4479,True,16,1234,1234,1,0,ok
16,19,4480,True,16,822,822,1,0,ok
16,19,4481,True,16,1322,1322,3,2,ok
16,19,4482,True,16,1192,1192,2,0,ok
16,19,4483,True,16,1126,1126,3,6,ok
16,19,4484,True,16,1204,1204,1,0,ok
16,19,4485,True,16,1270,1270,1,0,ok
16,19,4486,True,16,1312,1312,1,0,ok
16,19,4487,True,16,1270,1270,1,0,ok
16,19,4488,True,16,1222,1222,1,0,ok
16,19,4489,True,16,918,918,1,0,ok
16,19,4490,True,16,1014,1014,2,0,ok
16,19,4491,True,16,1134,1134,1,0,ok
16,19,4492,True,16,1256,1256,2,0,ok
16,19,4493,False,15,2430,2430,1,0,ok
16,19,4494,True,16,1218,1218,1,0,ok
16,19,4495,True,16,1016,1016,1,0,ok
16,19,4496,True,16,1074,1074,1,0,ok
16,19,4497,True,16,1406,1406,1,0,ok
16,19,4498,True,16,1168,1168,1,0,ok
16,19,4499,True,16,1258,1258,1,0,ok
16,19,4500,True,16,1344,1344,1,0,ok
16,19,4501,True,16,1210,1210,3,4,ok
16,19,4502,True,16,1478,1478,3,6,ok
16,19,4503,True,16,1178,1178,1,0,ok
16,19,4504,True,16,1114,1114,1,0,ok
16,19,4505,True,16,1178,1178,1,0,ok
16,19,4506,True,16,1156,1156,2,0,ok
16,19,4507,True,16,1032,1032,1,0,ok
