h11,h21,poly_idx,favorable,h11_eff,n_chi3,n_computed,max_h0,h0_3_count,status
17,20,16262,False,15,3198,3198,4,26,ok
17,20,16263,False,15,3164,3164,1,0,ok
17,20,16264,False,15,2566,2566,4,12,ok
17,20,16265,False,15,3128,3128,4,28,ok
17,20,16266,True,17,1774,1774,1,0,ok
17,20,16267,True,17,1106,1106,1,0,ok
17,20,16268,True,17,1290,1290,2,0,ok
17,20,16269,True,17,1422,1422,1,0,ok
17,20,16270,True,17,1388,1388,1,0,ok
17,20,16271,False,16,1102,1102,3,4,ok
17,20,16272,True,17,1704,1704,3,22,ok
17,20,16273,False,15,3040,3040,1,0,ok
17,20,16274,False,16,1240,1240,1,0,ok
17,20,16275,False,16,1440,1440,1,0,ok
17,20,16276,True,17,1604,1604,2,0,ok
17,20,16277,True,17,1720,1720,3,14,ok
17,20,16278,False,16,1070,1070,2,0,ok
17,20,16279,True,17,1498,1498,1,0,ok
17,20,16280,True,17,1552,1552,1,0,ok
17,20,16281,False,16,1132,1132,3,6,ok
17,20,16282,True,17,1634,1634,1,0,ok
17,20,16283,True,17,1448,1448,1,0,ok
17,20,16284,True,17,1484,1484,3,2,ok
17,20,16285,True,17,1528,1528,1,0,ok
17,20,16286,True,17,1636,1636,1,0,ok
17,20,16287,True,17,1636,1636,2,0,ok
17,20,16288,False,16,1292,1292,1,0,ok
17,20,16289,False,15,2706,2706,4,184,ok
17,20,16290,False,16,1286,1286,3,10,ok
17,20,16291,True,17,1458,1458,1,0,ok
17,20,16292,True,17,1436,1436,1,0,ok
17,20,16293,True,17,1742,1742,1,0,ok
17,20,16294,True,17,1428,1428,2,0,ok
17,20,16295,True,17,1648,1648,2,0,ok
17,20,16296,False,16,1334,1334,2,0,ok
17,20,16297,False,14,1814,1814,3,2,ok
17,20,16298,True,17,1624,1624,3,32,ok
17,20,16299,True,17,1566,1566,3,38,ok
17,20,16300,False,16,1490,1490,1,0,ok
17,20,16301,False,16,1452,1452,1,0,ok
17,20,16302,False,15,2856,2856,1,0,ok
17,20,16303,True,17,1316,1316,3,8,ok
17,20,16304,True,17,1560,1560,3,6,ok
17,20,16305,False,15,2578,2578,4,12,ok
17,20,16306,True,17,1736,1736,1,0,ok
17,20,16307,False,15,2834,2834,1,0,ok
17,20,16308,False,16,1480,1480,2,0,ok
17,20,16309,True,17,1466,1466,1,0,ok
17,20,16310,False,16,1564,1564,2,0,ok
17,20,16311,True,17,1688,1688,2,0,ok
17,20,16312,True,17,960,960,3,26,ok
17,20,16313,True,17,1220,1220,3,2,ok
17,20,16314,True,17,1436,1436,2,0,ok
17,20,16315,True,17,1856,1856,3,16,ok
17,20,16316,True,17,1484,1484,3,2,ok
17,20,16317,True,17,1424,1424,2,0,ok
17,20,16318,False,16,1342,1342,1,0,ok
17,20,16319,True,17,1442,1442,1,0,ok
17,20,16320,True,17,1622,1622,3,6,ok
17,20,16321,True,17,1308,1308,3,24,ok
17,20,16322,True,17,1598,1598,3,10,ok
17,20,16323,True,17,1550,1550,3,26,ok
17,20,16324,True,17,1330,1330,3,2,ok
17,20,16325,True,17,1246,1246,1,0,ok
17,20,16326,True,17,1256,1256,3,2,ok
17,20,16327,True,17,1458,1458,3,22,ok
17,20,16328,True,17,1610,1610,3,26,ok
17,20,16329,True,17,1304,1304,3,8,ok
17,20,16330,False,16,1192,1192,1,0,ok
17,20,16331,False,16,1154,1154,1,0,ok
17,20,16332,False,16,1388,1388,1,0,ok
17,20,16333,True,17,1360,1360,1,0,ok
17,20,16334,True,17,1730,1730,2,0,ok
17,20,16335,False,16,1114,1114,1,0,ok
17,20,16336,True,17,1382,1382,1,0,ok
17,20,16337,True,17,1624,1624,3,2,ok
17,20,16338,True,17,1210,1210,3,2,ok
17,20,16339,True,17,1822,1822,1,0,ok
17,20,16340,True,17,1586,1586,1,0,ok
17,20,16341,True,17,1654,1654,3,6,ok
17,20,16342,True,17,1516,1516,1,0,ok
17,20,16343,False,16,1308,1308,1,0,ok
17,20,16344,True,17,1550,1550,3,2,ok
17,20,16345,True,17,1424,1424,3,2,ok
17,20,16346,True,17,1368,1368,1,0,ok
17,20,16347,True,17,1748,1748,1,0,ok
17,20,16348,False,16,1638,1638,1,0,ok
17,20,16349,True,17,1558,1558,1,0,ok
17,20,16350,False,16,1200,1200,1,0,ok
17,20,16351,True,17,1442,1442,2,0,ok
17,20,16352,True,17,1664,1664,1,0,ok
17,20,16353,True,17,1238,1238,2,0,ok
17,20,16354,True,17,1506,1506,2,0,ok
17,20,16355,True,17,1702,1702,1,0,ok
17,20,16356,False,16,1452,1452,3,2,ok
17,20,16357,False,16,1136,1136,3,10,ok
17,20,16358,False,15,3062,3062,3,4,ok
17,20,16359,False,15,2754,2754,7,148,ok
17,20,16360,True,17,1576,1576,1,0,ok
17,20,16361,True,17,1542,1542,2,0,ok
17,20,16362,True,17,1632,1632,4,88,ok
17,20,16363,True,17,1552,1552,1,0,ok
17,20,16364,True,17,1204,1204,2,0,ok
17,20,16365,True,17,1778,1778,3,42,ok
17,20,16366,True,17,1750,1750,3,30,ok
17,20,16367,True,17,1844,1844,1,0,ok
17,20,16368,True,17,1258,1258,3,2,ok
17,20,16369,True,17,1612,1612,1,0,ok
17,20,16370,True,17,1596,1596,3,16,ok
17,20,16371,False,16,1320,1320,1,0,ok
17,20,16372,False,16,1408,1408,2,0,ok
17,20,16373,True,17,1536,1536,3,10,ok
17,20,16374,True,17,1642,1642,1,0,ok
17,20,16375,True,17,1482,1482,3,2,ok
17,20,16376,True,17,1458,1458,1,0,ok
17,20,16377,False,16,1254,1254,1,0,ok
17,20,16378,False,16,1384,1384,3,4,ok
17,20,16379,True,17,1272,1272,2,0,ok
17,20,16380,True,17,1716,1716,2,0,ok
17,20,16381,True,17,1238,1238,3,2,ok
17,20,16382,True,17,1542,1542,3,6,ok
17,20,16383,False,16,1284,1284,1,0,ok
17,20,16384,True,17,1402,1402,3,6,ok
17,20,16385,True,17,1386,1386,1,0,ok
17,20,16386,True,17,1496,1496,1,0,ok
17,20,16387,True,17,1484,1484,1,0,ok
17,20,16388,True,17,1222,1222,1,0,ok
17,20,16389,True,17,1486,1486,2,0,ok
17,20,16390,True,17,1562,1562,2,0,ok
17,20,16391,True,17,1680,1680,3,10,ok
17,20,16392,True,17,1404,1404,3,14,ok
17,20,16393,True,17,1632,1632,3,2,ok
17,20,16394,True,17,1874,1874,1,0,ok
17,20,16395,True,17,1282,1282,4,34,ok
17,20,16396,True,17,1160,1160,1,0,ok
17,20,16397,True,17,1694,1694,3,2,ok
17,20,16398,True,17,1450,1450,1,0,ok
17,20,16399,True,17,1722,1722,2,0,ok
17,20,16400,False,16,1310,1310,2,0,ok
17,20,16401,True,17,1518,1518,2,0,ok
17,20,16402,True,17,1678,1678,1,0,ok
17,20,16403,True,17,1902,1902,1,0,ok
17,20,16404,False,16,1164,1164,1,0,ok
17,20,16405,True,17,1616,1616,1,0,ok
17,20,16406,False,16,1178,1178,1,0,ok
17,20,16407,True,17,1764,1764,1,0,ok
17,20,16408,False,16,1368,1368,2,0,ok
17,20,16409,True,17,1614,1614,1,0,ok
17,20,16410,False,16,1378,1378,2,0,ok
17,20,16411,True,17,1702,1702,1,0,ok
17,20,16412,True,17,1568,1568,1,0,ok
17,20,16413,True,17,1228,1228,1,0,ok
17,20,16414,True,17,1274,1274,2,0,ok
17,20,16415,False,16,1142,1142,1,0,ok
17,20,16416,True,17,1344,1344,2,0,ok
17,20,16417,True,17,1864,1864,1,0,ok
17,20,16418,True,17,1110,1110,3,8,ok
17,20,16419,True,17,1172,1172,3,8,ok
17,20,16420,True,17,1798,1798,1,0,ok
17,20,16421,True,17,1454,1454,1,0,ok
17,20,16422,True,17,2038,2038,1,0,ok
17,20,16423,True,17,1658,1658,3,2,ok
17,20,16424,True,17,1420,1420,1,0,ok
17,20,16425,True,17,1480,1480,2,0,ok
17,20,16426,True,17,1308,1308,1,0,ok
17,20,16427,True,17,1618,1618,2,0,ok
17,20,16428,True,17,1670,1670,1,0,ok
17,20,16429,True,17,1516,1516,2,0,ok
17,20,16430,True,17,1758,1758,3,2,ok
17,20,16431,True,17,1264,1264,3,24,ok
17,20,16432,True,17,1638,1638,3,6,ok
17,20,16433,True,17,1622,1622,1,0,ok
17,20,16434,False,16,1164,1164,3,6,ok
17,20,16435,False,14,2110,2110,1,0,ok
17,20,16436,True,17,1774,1774,2,0,ok
17,20,16437,True,17,1548,1548,1,0,ok
17,20,16438,True,17,1542,1542,2,0,ok
17,20,16439,True,17,1642,1642,3,38,ok
17,20,16440,True,17,1466,1466,1,0,ok
17,20,16441,False,16,1286,1286,2,0,ok
17,20,16442,True,17,2000,2000,1,0,ok
17,20,16443,True,17,1572,1572,2,0,ok
17,20,16444,True,17,1982,1982,2,0,ok
17,20,16445,False,16,964,964,3,12,ok
17,20,16446,True,17,1710,1710,3,4,ok
17,20,16447,True,17,1668,1668,1,0,ok
17,20,16448,True,17,1612,1612,1,0,ok
17,20,16449,True,17,1902,1902,1,0,ok
17,20,16450,True,17,1608,1608,3,8,ok
17,20,16451,True,17,1362,1362,1,0,ok
17,20,16452,True,17,1924,1924,1,0,ok
17,20,16453,True,17,1360,1360,2,0,ok
17,20,16454,True,17,1288,1288,3,2,ok
17,20,16455,False,16,1322,1322,1,0,ok
17,20,16456,True,17,1690,1690,3,2,ok
17,20,16457,True,17,1412,1412,3,14,ok
17,20,16458,True,17,1772,1772,1,0,ok
17,20,16459,False,16,1326,1326,3,2,ok
17,20,16460,True,17,1730,1730,1,0,ok
17,20,16461,True,17,1382,1382,1,0,ok
17,20,16462,False,16,1326,1326,1,0,ok
17,20,16463,True,17,1520,1520,3,12,ok
17,20,16464,True,17,1586,1586,1,0,ok
17,20,16465,True,17,1656,1656,5,8,ok
17,20,16466,True,17,1736,1736,1,0,ok
17,20,16467,True,17,1612,1612,3,10,ok
17,20,16468,True,17,1542,1542,3,2,ok
17,20,16469,True,17,1722,1722,1,0,ok
17,20,16470,False,16,1288,1288,1,0,ok
17,20,16471,False,15,3198,3198,4,18,ok
17,20,16472,True,17,1422,1422,2,0,ok
17,20,16473,True,17,1602,1602,1,0,ok
17,20,16474,True,17,1418,1418,1,0,ok
17,20,16475,True,17,1284,1284,1,0,ok
17,20,16476,True,17,1454,1454,1,0,ok
17,20,16477,True,17,1598,1598,2,0,ok
17,20,16478,True,17,1314,1314,2,0,ok
17,20,16479,True,17,1606,1606,1,0,ok
17,20,16480,True,17,1398,1398,1,0,ok
17,20,16481,True,17,2096,2096,2,0,ok
17,20,16482,False,16,1364,1364,1,0,ok
17,20,16483,True,17,1710,1710,1,0,ok
17,20,16484,True,17,1498,1498,1,0,ok
17,20,16485,True,17,1714,1714,3,2,ok
17,20,16486,True,17,1654,1654,3,4,ok
17,20,16487,True,17,1196,1196,3,8,ok
17,20,16488,True,17,1368,1368,1,0,ok
17,20,16489,True,17,1406,1406,1,0,ok
17,20,16490,True,17,1632,1632,1,0,ok
17,20,16491,True,17,1476,1476,1,0,ok
17,20,16492,True,17,1700,1700,2,0,ok
17,20,16493,True,17,1396,1396,3,2,ok
17,20,16494,True,17,1554,1554,2,0,ok
17,20,16495,True,17,1504,1504,1,0,ok
17,20,16496,True,17,1678,1678,2,0,ok
17,20,16497,True,17,1646,1646,2,0,ok
17,20,16498,True,17,1696,1696,2,0,ok
17,20,16499,False,15,2828,2828,3,2,ok
17,20,16500,True,17,1456,1456,2,0,ok
17,20,16501,False,16,1202,1202,1,0,ok
17,20,16502,True,17,1390,1390,1,0,ok
17,20,16503,True,17,1112,1112,3,2,ok
17,20,16504,True,17,1270,1270,3,10,ok
17,20,16505,False,15,3532,3532,4,18,ok
17,20,16506,True,17,1408,1408,3,12,ok
17,20,16507,False,16,1362,1362,2,0,ok
17,20,16508,True,17,1746,1746,2,0,ok
17,20,16509,True,17,1596,1596,2,0,ok
17,20,16510,False,14,2948,2948,1,0,ok
17,20,16511,False,16,1002,1002,1,0,ok
17,20,16512,True,17,1732,1732,3,2,ok
17,20,16513,True,17,1314,1314,3,6,ok
17,20,16514,False,15,2790,2790,6,164,ok
17,20,16515,True,17,1736,1736,1,0,ok
17,20,16516,False,16,1504,1504,2,0,ok
17,20,16517,True,17,1664,1664,1,0,ok
17,20,16518,False,16,1372,1372,1,0,ok
17,20,16519,True,17,1606,1606,1,0,ok
17,20,16520,True,17,1710,1710,3,6,ok
17,20,16521,True,17,1446,1446,1,0,ok
17,20,16522,True,17,1456,1456,3,12,ok
17,20,16523,True,17,1432,1432,1,0,ok
17,20,16524,True,17,1528,1528,3,10,ok
17,20,16525,True,17,1604,1604,3,2,ok
17,20,16526,False,16,1394,1394,1,0,ok
17,20,16527,True,17,1710,1710,1,0,ok
17,20,16528,False,15,2352,2352,4,136,ok
17,20,16529,True,17,1856,1856,1,0,ok
17,20,16530,True,17,1332,1332,1,0,ok
17,20,16531,True,17,1574,1574,1,0,ok
17,20,16532,True,17,1540,1540,3,8,ok
17,20,16533,True,17,1556,1556,2,0,ok
17,20,16534,True,17,1608,1608,1,0,ok
17,20,16535,False,16,1254,1254,1,0,ok
17,20,16536,True,17,1452,1452,3,10,ok
17,20,16537,True,17,1214,1214,1,0,ok
17,20,16538,True,17,1714,1714,1,0,ok
17,20,16539,True,17,1548,1548,1,0,ok
17,20,16540,True,17,1522,1522,3,6,ok
17,20,16541,True,17,1510,1510,3,6,ok
17,20,16542,True,17,1574,1574,1,0,ok
17,20,16543,True,17,1516,1516,3,8,ok
17,20,16544,True,17,1612,1612,1,0,ok
17,20,16545,False,16,996,996,1,0,ok
17,20,16546,True,17,1620,1620,1,0,ok
17,20,16547,True,17,1404,1404,3,2,ok
17,20,16548,True,17,1618,1618,3,8,ok
17,20,16549,False,16,1072,1072,1,0,ok
17,20,16550,True,17,1540,1540,1,0,ok
17,20,16551,True,17,1416,1416,3,8,ok
17,20,16552,False,15,2712,2712,3,8,ok
17,20,16553,False,15,2560,2560,4,14,ok
17,20,16554,True,17,1494,1494,3,14,ok
17,20,16555,True,17,1718,1718,2,0,ok
17,20,16556,True,17,2178,2178,2,0,ok
17,20,16557,True,17,1362,1362,1,0,ok
17,20,16558,True,17,1730,1730,1,0,ok
17,20,16559,True,17,1812,1812,1,0,ok
17,20,16560,True,17,1636,1636,3,10,ok
17,20,16561,True,17,1494,1494,3,2,ok
17,20,16562,True,17,1670,1670,1,0,ok
17,20,16563,True,17,1570,1570,3,6,ok
17,20,16564,False,16,1448,1448,2,0,ok
17,20,16565,False,16,1304,1304,2,0,ok
17,20,16566,True,17,1472,1472,1,0,ok
17,20,16567,True,17,1624,1624,2,0,ok
17,20,16568,True,17,1768,1768,1,0,ok
17,20,16569,True,17,1552,1552,1,0,ok
17,20,16570,True,17,1352,1352,3,2,ok
17,20,16571,True,17,1452,1452,1,0,ok
17,20,16572,True,17,1394,1394,2,0,ok
17,20,16573,True,17,1560,1560,1,0,ok
17,20,16574,True,17,1260,1260,2,0,ok
17,20,16575,False,15,3298,3298,3,4,ok
17,20,16576,True,17,1102,1102,1,0,ok
17,20,16577,True,17,1536,1536,1,0,ok
17,20,16578,True,17,1668,1668,3,8,ok
17,20,16579,True,17,1414,1414,2,0,ok
17,20,16580,True,17,1554,1554,1,0,ok
17,20,16581,False,16,1106,1106,1,0,ok
17,20,16582,True,17,1444,1444,1,0,ok
17,20,16583,False,16,1494,1494,3,6,ok
17,20,16584,True,17,1510,1510,1,0,ok
17,20,16585,True,17,1668,1668,3,4,ok
17,20,16586,True,17,1336,1336,3,2,ok
17,20,16587,True,17,1510,1510,1,0,ok
17,20,16588,True,17,1600,1600,1,0,ok
17,20,16589,True,17,1500,1500,1,0,ok
17,20,16590,True,17,1672,1672,3,6,ok
17,20,16591,False,16,1392,1392,2,0,ok
17,20,16592,True,17,1900,1900,3,2,ok
17,20,16593,True,17,1628,1628,1,0,ok
17,20,16594,True,17,1490,1490,3,4,ok
17,20,16595,True,17,1492,1492,1,0,ok
17,20,16596,True,17,1388,1388,3,10,ok
17,20,16597,True,17,1550,1550,3,2,ok
17,20,16598,True,17,1566,1566,3,2,ok
17,20,16599,True,17,1418,1418,1,0,ok
17,20,16600,True,17,1262,1262,2,0,ok
17,20,16601,False,16,1102,1102,3,4,ok
17,20,16602,False,16,1420,1420,1,0,ok
17,20,16603,True,17,1258,1258,1,0,ok
17,20,16604,True,17,1538,1538,1,0,ok
17,20,16605,True,17,1258,1258,1,0,ok
17,20,16606,True,17,1176,1176,3,2,ok
17,20,16607,True,17,1552,1552,3,8,ok
17,20,16608,True,17,1338,1338,2,0,ok
17,20,16609,False,15,2574,2574,4,90,ok
17,20,16610,False,16,924,924,1,0,ok
17,20,16611,True,17,1316,1316,2,0,ok
17,20,16612,True,17,1396,1396,3,4,ok
17,20,16613,True,17,1600,1600,3,2,ok
17,20,16614,True,17,1162,1162,1,0,ok
17,20,16615,True,17,1612,1612,3,10,ok
17,20,16616,True,17,1546,1546,3,2,ok
17,20,16617,True,17,1686,1686,1,0,ok
17,20,16618,True,17,1766,1766,1,0,ok
17,20,16619,True,17,1246,1246,2,0,ok
17,20,16620,True,17,1618,1618,3,2,ok
17,20,16621,True,17,1842,1842,3,4,ok
17,20,16622,True,17,1804,1804,2,0,ok
17,20,16623,True,17,1372,1372,3,2,ok
17,20,16624,True,17,1828,1828,1,0,ok
17,20,16625,True,17,1712,1712,3,2,ok
17,20,16626,True,17,1630,1630,1,0,ok
17,20,16627,True,17,1710,1710,2,0,ok
17,20,16628,True,17,1666,1666,2,0,ok
17,20,16629,True,17,1592,1592,2,0,ok
17,20,16630,True,17,1380,1380,1,0,ok
17,20,16631,True,17,1724,1724,1,0,ok
17,20,16632,True,17,1382,1382,1,0,ok
17,20,16633,True,17,1400,1400,1,0,ok
17,20,16634,True,17,1216,1216,1,0,ok
17,20,16635,True,17,1770,1770,3,14,ok
17,20,16636,True,17,1732,1732,3,6,ok
17,20,16637,True,17,1700,1700,1,0,ok
17,20,16638,True,17,1348,1348,1,0,ok
17,20,16639,True,17,1536,1536,1,0,ok
17,20,16640,False,16,1588,1588,1,0,ok
17,20,16641,True,17,1708,1708,3,4,ok
17,20,16642,True,17,1802,1802,1,0,ok
17,20,16643,True,17,1468,1468,1,0,ok
17,20,16644,True,17,1114,1114,3,2,ok
17,20,16645,True,17,1692,1692,1,0,ok
17,20,16646,True,17,1546,1546,3,2,ok
17,20,16647,True,17,1818,1818,1,0,ok
17,20,16648,True,17,1594,1594,1,0,ok
17,20,16649,True,17,1440,1440,3,8,ok
17,20,16650,True,17,1864,1864,3,4,ok
17,20,16651,True,17,1770,1770,3,2,ok
17,20,16652,True,17,1710,1710,1,0,ok
17,20,16653,True,17,1954,1954,1,0,ok
17,20,16654,True,17,1630,1630,1,0,ok
17,20,16655,True,17,1486,1486,3,2,ok
17,20,16656,True,17,1336,1336,2,0,ok
17,20,16657,True,17,1414,1414,2,0,ok
17,20,16658,True,17,1494,1494,3,2,ok
17,20,16659,True,17,1422,1422,3,16,ok
17,20,16660,True,17,1158,1158,2,0,ok
17,20,16661,True,17,1432,1432,2,0,ok
17,20,16662,True,17,1584,1584,1,0,ok
17,20,16663,True,17,1940,1940,1,0,ok
17,20,16664,True,17,1564,1564,1,0,ok
17,20,16665,True,17,2038,2038,1,0,ok
17,20,16666,True,17,1570,1570,1,0,ok
17,20,16667,True,17,1162,1162,2,0,ok
17,20,16668,False,16,1158,1158,1,0,ok
17,20,16669,True,17,1264,1264,1,0,ok
17,20,16670,True,17,1002,1002,1,0,ok
17,20,16671,True,17,1318,1318,3,2,ok
17,20,16672,True,17,1414,1414,3,20,ok
17,20,16673,True,17,1820,1820,3,4,ok
17,20,16674,True,17,1420,1420,2,0,ok
17,20,16675,True,17,1342,1342,3,10,ok
17,20,16676,True,17,1354,1354,3,2,ok
17,20,16677,True,17,1130,1130,2,0,ok
17,20,16678,True,17,1376,1376,1,0,ok
17,20,16679,True,17,1334,1334,1,0,ok
17,20,16680,False,16,1344,1344,1,0,ok
17,20,16681,True,17,1546,1546,1,0,ok
17,20,16682,True,17,1360,1360,3,8,ok
17,20,16683,True,17,1408,1408,1,0,ok
17,20,16684,True,17,1454,1454,2,0,ok
17,20,16685,True,17,1496,1496,2,0,ok
17,20,16686,True,17,1192,1192,1,0,ok
17,20,16687,False,16,1208,1208,3,4,ok
17,20,16688,True,17,1316,1316,2,0,ok
17,20,16689,True,17,1370,1370,1,0,ok
17,20,16690,True,17,1904,1904,3,2,ok
17,20,16691,False,16,1140,1140,2,0,ok
17,20,16692,True,17,842,842,1,0,ok
17,20,16693,True,17,1382,1382,3,26,ok
17,20,16694,True,17,1304,1304,2,0,ok
17,20,16695,True,17,2002,2002,1,0,ok
17,20,16696,True,17,1448,1448,3,22,ok
17,20,16697,True,17,1660,1660,3,12,ok
17,20,16698,False,15,2800,2800,1,0,ok
17,20,16699,True,17,1754,1754,3,10,ok
17,20,16700,True,17,1914,1914,3,12,ok
17,20,16701,True,17,1350,1350,2,0,ok
17,20,16702,True,17,1444,1444,2,0,ok
17,20,16703,False,16,1290,1290,1,0,ok
17,20,16704,True,17,1594,1594,1,0,ok
17,20,16705,True,17,1694,1694,1,0,ok
17,20,16706,True,17,1396,1396,3,12,ok
17,20,16707,False,16,1464,1464,3,2,ok
17,20,16708,True,17,1398,1398,3,8,ok
17,20,16709,True,17,1264,1264,3,4,ok
17,20,16710,True,17,1658,1658,1,0,ok
17,20,16711,True,17,2026,2026,5,44,ok
17,20,16712,True,17,1862,1862,2,0,ok
17,20,16713,True,17,1766,1766,3,2,ok
17,20,16714,True,17,1712,1712,3,12,ok
17,20,16715,True,17,1610,1610,3,6,ok
17,20,16716,True,17,1730,1730,3,12,ok
17,20,16717,False,15,2888,2888,5,40,ok
17,20,16718,True,17,1426,1426,1,0,ok
17,20,16719,True,17,1546,1546,5,8,ok
17,20,16720,True,17,1850,1850,1,0,ok
17,20,16721,True,17,1582,1582,3,2,ok
17,20,16722,False,16,1266,1266,1,0,ok
17,20,16723,True,17,1378,1378,1,0,ok
17,20,16724,True,17,1938,1938,2,0,ok
17,20,16725,True,17,1440,1440,4,18,ok
17,20,16726,False,16,1756,1756,1,0,ok
17,20,16727,True,17,1592,1592,1,0,ok
17,20,16728,True,17,1812,1812,1,0,ok
17,20,16729,True,17,1810,1810,1,0,ok
17,20,16730,False,16,1418,1418,3,14,ok
17,20,16731,False,16,1450,1450,1,0,ok
17,20,16732,True,17,1984,1984,2,0,ok
17,20,16733,True,17,1650,1650,1,0,ok
17,20,16734,False,16,1154,1154,2,0,ok
17,20,16735,True,17,1660,1660,3,8,ok
17,20,16736,True,17,1868,1868,2,0,ok
17,20,16737,True,17,1834,1834,3,10,ok
17,20,16738,True,17,1782,1782,1,0,ok
17,20,16739,True,17,1698,1698,1,0,ok
17,20,16740,True,17,1656,1656,3,4,ok
17,20,16741,False,16,1168,1168,1,0,ok
17,20,16742,True,17,1728,1728,1,0,ok
17,20,16743,False,15,2926,2926,6,10,ok
17,20,16744,False,15,2778,2778,4,14,ok
17,20,16745,True,17,1690,1690,1,0,ok
17,20,16746,True,17,1614,1614,1,0,ok
17,20,16747,True,17,1374,1374,3,24,ok
17,20,16748,True,17,1672,1672,3,16,ok
17,20,16749,True,17,1446,1446,3,16,ok
17,20,16750,False,16,1172,1172,5,10,ok
17,20,16751,False,16,998,998,3,8,ok
17,20,16752,True,17,1440,1440,1,0,ok
17,20,16753,True,17,1174,1174,1,0,ok
17,20,16754,True,17,1366,1366,1,0,ok
17,20,16755,True,17,1520,1520,3,10,ok
17,20,16756,True,17,1670,1670,1,0,ok
17,20,16757,True,17,1490,1490,1,0,ok
17,20,16758,True,17,1700,1700,1,0,ok
17,20,16759,True,17,1944,1944,2,0,ok
17,20,16760,False,16,1126,1126,7,22,ok
17,20,16761,True,17,1618,1618,3,18,ok
17,20,16762,True,17,1580,1580,3,22,ok
17,20,16763,True,17,1554,1554,3,14,ok
17,20,16764,False,16,1408,1408,1,0,ok
17,20,16765,True,17,1368,1368,1,0,ok
17,20,16766,True,17,1428,1428,2,0,ok
17,20,16767,True,17,1344,1344,3,18,ok
17,20,16768,True,17,1588,1588,3,16,ok
17,20,16769,True,17,1744,1744,1,0,ok
17,20,16770,False,16,1408,1408,1,0,ok
17,20,16771,False,16,1060,1060,3,8,ok
17,20,16772,True,17,1524,1524,3,22,ok
17,20,16773,True,17,1900,1900,1,0,ok
17,20,16774,True,17,1484,1484,3,12,ok
17,20,16775,True,17,1574,1574,2,0,ok
17,20,16776,False,16,1322,1322,1,0,ok
17,20,16777,True,17,1662,1662,2,0,ok
17,20,16778,True,17,1474,1474,3,14,ok
17,20,16779,True,17,1558,1558,1,0,ok
17,20,16780,False,16,1250,1250,3,12,ok
17,20,16781,True,17,1652,1652,1,0,ok
17,20,16782,True,17,1674,1674,1,0,ok
17,20,16783,True,17,1680,1680,3,6,ok
17,20,16784,True,17,1678,1678,2,0,ok
17,20,16785,True,17,1512,1512,3,2,ok
17,20,16786,True,17,1590,1590,3,2,ok
17,20,16787,True,17,1364,1364,3,8,ok
17,20,16788,True,17,1396,1396,2,0,ok
17,20,16789,True,17,1120,1120,1,0,ok
17,20,16790,False,16,1504,1504,2,0,ok
17,20,16791,True,17,1196,1196,1,0,ok
17,20,16792,True,17,1158,1158,1,0,ok
17,20,16793,True,17,1446,1446,1,0,ok
17,20,16794,True,17,1474,1474,2,0,ok
17,20,16795,False,15,2602,2602,2,0,ok
17,20,16796,True,17,1498,1498,3,16,ok
17,20,16797,False,15,2870,2870,4,126,ok
17,20,16798,False,16,1110,1110,1,0,ok
17,20,16799,True,17,1400,1400,1,0,ok
17,20,16800,True,17,1220,1220,1,0,ok
17,20,16801,True,17,1410,1410,3,2,ok
17,20,16802,True,17,1524,1524,3,2,ok
17,20,16803,True,17,1312,1312,2,0,ok
17,20,16804,True,17,1432,1432,2,0,ok
17,20,16805,True,17,1672,1672,1,0,ok
17,20,16806,True,17,1896,1896,1,0,ok
17,20,16807,False,15,2384,2384,10,100,ok
17,20,16808,True,17,1712,1712,3,2,ok
17,20,16809,False,15,2840,2840,1,0,ok
17,20,16810,True,17,1514,1514,1,0,ok
17,20,16811,True,17,1802,1802,2,0,ok
17,20,16812,True,17,1774,1774,1,0,ok
17,20,16813,True,17,1736,1736,2,0,ok
17,20,16814,True,17,1664,1664,1,0,ok
17,20,16815,True,17,1500,1500,3,2,ok
17,20,16816,True,17,2076,2076,1,0,ok
17,20,16817,True,17,1790,1790,1,0,ok
17,20,16818,True,17,1490,1490,1,0,ok
17,20,16819,True,17,1500,1500,1,0,ok
17,20,16820,True,17,1760,1760,1,0,ok
17,20,16821,True,17,1808,1808,1,0,ok
17,20,16822,True,17,1782,1782,1,0,ok
17,20,16823,True,17,1752,1752,3,2,ok
17,20,16824,False,16,1288,1288,2,0,ok
17,20,16825,True,17,1978,1978,1,0,ok
17,20,16826,True,17,1714,1714,1,0,ok
17,20,16827,True,17,1824,1824,2,0,ok
17,20,16828,True,17,1696,1696,2,0,ok
17,20,16829,True,17,1636,1636,1,0,ok
17,20,16830,True,17,1694,1694,2,0,ok
17,20,16831,True,17,1864,1864,2,0,ok
17,20,16832,True,17,1764,1764,3,36,ok
17,20,16833,True,17,1874,1874,3,4,ok
17,20,16834,True,17,1744,1744,1,0,ok
17,20,16835,True,17,1448,1448,3,2,ok
17,20,16836,True,17,1608,1608,1,0,ok
17,20,16837,True,17,1726,1726,3,2,ok
17,20,16838,True,17,1614,1614,1,0,ok
17,20,16839,True,17,1732,1732,3,2,ok
17,20,16840,True,17,1838,1838,2,0,ok
17,20,16841,True,17,1490,1490,1,0,ok
17,20,16842,True,17,1550,1550,2,0,ok
