h11,h21,poly_idx,favorable,h11_eff,max_h0_025,n_chi3_025,n_dp,dp_types,n_k3_div,n_rigid,has_swiss,n_swiss,best_swiss_tau,best_swiss_ratio,sym_order,screen_score,elapsed,status,error
18,21,45051,True,18,3,2208,14,dP7|dP4|dP8|dP6|dP6|dP6|dP4|dP6|dP8|dP5|dP4|dP4|dP4|dP4,0,18,True,4,80.5,0.00381,1,26,151.5201814174652,ok,
18,21,45057,True,18,3,1924,12,dP7|dP7|dP4|dP4|dP6|dP5|dP4|dP4|dP8|dP7|dP7|dP4,1,17,True,1,600.0,0.02579,1,26,149.50392293930054,ok,
18,21,45071,True,18,3,2234,13,dP8|dP8|dP6|dP4|dP5|dP6|dP7|dP7|dP7|dP4|dP5|dP5|dP5,0,18,True,2,42.0,0.00065,1,26,89.63678574562073,ok,
18,21,45059,True,18,3,1862,11,dP4|dP8|dP7|dP5|dP6|dP7|dP4|dP7|dP5|dP6|dP6,1,17,False,0,,,1,16,141.41261529922485,ok,
18,21,45082,True,18,3,1886,9,dP7|dP7|dP5|dP6|dP7|dP5|dP4|dP6|dP5,0,18,True,4,125.0,0.00328,1,26,98.51234483718872,ok,
18,21,45060,True,18,3,2170,12,dP7|dP7|dP8|dP6|dP4|dP8|dP4|dP5|dP5|dP7|dP6|dP6,0,18,True,2,343.0,0.01478,1,26,141.77890276908875,ok,
18,21,45058,True,18,3,2154,12,dP6|dP6|dP4|dP4|dP8|dP6|dP6|dP8|dP6|dP4|dP6|dP5,0,18,False,0,,,1,16,150.2613537311554,ok,
18,21,45061,True,18,3,1822,11,dP7|dP6|dP5|dP8|dP6|dP4|dP5|dP5|dP4|dP7|dP4,2,16,True,3,228.0,0.01041,1,26,151.8037588596344,ok,
18,21,45067,True,18,3,1902,10,dP4|dP8|dP4|dP8|dP4|dP6|dP8|dP7|dP5|dP4,2,16,False,0,,,1,16,153.0548324584961,ok,
18,21,45074,True,18,3,1306,13,dP5|dP4|dP4|dP6|dP4|dP8|dP4|dP5|dP5|dP5|dP5|dP4|dP4,1,17,True,2,78.5,0.01445,1,26,153.6179780960083,ok,
18,21,45076,True,18,3,1848,9,dP8|dP6|dP8|dP7|dP5|dP4|dP4|dP4|dP5,1,17,True,3,40.5,0.00352,1,26,151.7938461303711,ok,
18,21,45101,True,18,3,2094,12,dP6|dP5|dP7|dP6|dP6|dP4|dP6|dP6|dP5|dP4|dP8|dP6,1,17,True,3,1246.0,0.00795,1,26,88.51656889915466,ok,
18,21,45083,True,18,3,2164,10,dP7|dP5|dP6|dP5|dP8|dP4|dP5|dP7|dP8|dP6,0,18,True,2,188.0,0.00639,1,26,151.37090349197388,ok,
18,21,45089,True,18,3,1818,10,dP7|dP6|dP4|dP5|dP8|dP5|dP5|dP5|dP4|dP5,1,17,True,3,40.0,0.00226,1,26,130.95909810066223,ok,
18,21,45100,True,18,3,1808,12,dP5|dP5|dP6|dP8|dP4|dP6|dP5|dP6|dP4|dP4|dP6|dP5,1,17,True,2,109.5,0.00429,1,26,107.79914116859436,ok,
18,21,45088,True,18,3,2324,12,dP7|dP8|dP8|dP4|dP4|dP7|dP8|dP7|dP6|dP6|dP4|dP4,0,18,False,0,,,1,16,149.59149026870728,ok,
18,21,45097,True,18,3,1916,9,dP6|dP6|dP8|dP4|dP5|dP8|dP6|dP5|dP4,2,16,True,3,5500.0,0.06757,1,26,152.29208755493164,ok,
18,21,45116,True,18,3,1882,9,dP5|dP7|dP5|dP6|dP7|dP4|dP7|dP8|dP4,1,17,False,0,,,1,16,109.36183404922485,ok,
18,21,45121,True,18,3,2100,10,dP7|dP8|dP8|dP4|dP6|dP7|dP5|dP5|dP4|dP5,1,17,False,0,,,1,16,124.80232644081116,ok,
18,21,45109,True,18,3,2080,8,dP5|dP5|dP7|dP4|dP6|dP6|dP4|dP6,2,16,True,2,512.1,0.00335,1,26,151.9967634677887,ok,
18,21,45115,True,18,3,1276,13,dP6|dP5|dP5|dP5|dP5|dP4|dP5|dP5|dP4|dP5|dP6|dP6|dP5,0,18,True,3,296.0,0.00662,1,26,152.37005352973938,ok,
18,21,45113,True,18,3,1830,7,dP7|dP8|dP4|dP8|dP4|dP4|dP4,1,17,False,0,,,1,16,153.21448802947998,ok,
18,21,45127,True,18,3,2116,14,dP6|dP8|dP6|dP7|dP7|dP6|dP4|dP5|dP6|dP5|dP4|dP7|dP4|dP4,1,17,False,0,,,1,16,121.88213467597961,ok,
18,21,45118,True,18,3,1924,8,dP7|dP5|dP8|dP5|dP6|dP6|dP4|dP4,1,17,False,0,,,1,16,150.176442861557,ok,
18,21,45133,True,18,3,1686,11,dP6|dP5|dP4|dP7|dP6|dP8|dP4|dP7|dP4|dP4|dP5,1,17,False,0,,,1,16,115.47542548179626,ok,
18,21,45129,True,18,3,1934,14,dP8|dP4|dP5|dP8|dP8|dP4|dP5|dP8|dP5|dP4|dP5|dP5|dP4|dP4,1,17,False,0,,,1,16,152.71877336502075,ok,
18,21,45130,True,18,3,2084,14,dP7|dP4|dP5|dP6|dP4|dP6|dP8|dP5|dP6|dP6|dP7|dP8|dP4|dP4,1,17,True,5,112.0,0.00398,1,26,152.21121096611023,ok,
18,21,45140,True,18,3,1798,11,dP7|dP4|dP6|dP4|dP5|dP4|dP5|dP4|dP8|dP6|dP7,2,16,True,3,0.0,0.00000,1,26,107.33982563018799,ok,
18,21,45131,True,18,3,1946,12,dP4|dP7|dP6|dP7|dP8|dP5|dP6|dP7|dP6|dP7|dP4|dP6,0,18,True,2,6.0,0.00085,1,26,148.4091091156006,ok,
18,21,45138,True,18,3,1986,10,dP6|dP6|dP5|dP5|dP4|dP7|dP4|dP7|dP5|dP4,1,17,False,0,,,1,16,148.11361002922058,ok,
18,21,45135,True,18,3,1896,10,dP7|dP8|dP4|dP5|dP4|dP4|dP6|dP6|dP5|dP5,1,17,True,4,232.0,0.01832,1,26,153.0346224308014,ok,
18,21,45145,True,18,3,2402,13,dP8|dP8|dP8|dP8|dP7|dP5|dP4|dP5|dP5|dP7|dP7|dP4|dP6,0,18,True,3,3838.0,0.04659,1,26,130.47619247436523,ok,
18,21,45148,True,18,3,1746,10,dP5|dP6|dP4|dP7|dP6|dP8|dP4|dP5|dP5|dP6,1,17,True,3,15.0,0.00258,1,26,120.41486668586731,ok,
18,21,45209,True,18,3,1638,9,dP6|dP7|dP4|dP8|dP8|dP4|dP4|dP5|dP4,2,16,False,0,,,1,16,91.06542205810547,ok,
18,21,45160,True,18,3,1828,10,dP5|dP5|dP7|dP7|dP6|dP5|dP4|dP5|dP4|dP6,3,15,False,0,,,1,16,142.89741325378418,ok,
18,21,45163,True,18,3,1692,11,dP5|dP7|dP5|dP5|dP4|dP6|dP8|dP5|dP4|dP6|dP5,1,17,True,2,120.0,0.02183,1,26,152.3555839061737,ok,
18,21,45184,True,18,3,1714,8,dP7|dP8|dP4|dP4|dP5|dP5|dP6|dP5,2,16,False,0,,,1,16,153.312673330307,ok,
18,21,45194,True,18,3,1792,13,dP5|dP5|dP6|dP6|dP6|dP5|dP6|dP5|dP7|dP8|dP5|dP7|dP5,1,17,True,2,648.0,0.02014,1,26,140.52518963813782,ok,
18,21,45190,True,18,3,1932,10,dP8|dP4|dP8|dP8|dP7|dP4|dP7|dP6|dP5|dP5,3,15,False,0,,,1,16,151.6755132675171,ok,
18,21,45210,True,18,3,1848,11,dP6|dP5|dP7|dP5|dP4|dP6|dP8|dP8|dP5|dP6|dP4,2,16,False,0,,,1,16,154.87614035606384,ok,
18,21,45211,True,18,3,1598,9,dP4|dP6|dP8|dP8|dP5|dP7|dP7|dP6|dP5,1,17,False,0,,,1,16,153.5304877758026,ok,
18,21,45241,True,18,3,2098,13,dP5|dP6|dP4|dP6|dP6|dP7|dP6|dP6|dP4|dP6|dP6|dP6|dP7,0,18,True,3,308.0,0.01635,2,27,96.80641651153564,ok,
18,21,45215,True,18,3,1736,11,dP7|dP8|dP6|dP6|dP4|dP4|dP4|dP4|dP6|dP4|dP4,3,15,True,3,289.3,0.02083,1,26,152.58282089233398,ok,
18,21,45258,True,18,3,2030,9,dP7|dP6|dP8|dP7|dP5|dP4|dP5|dP5|dP4,3,15,False,0,,,1,16,89.04168272018433,ok,
18,21,45216,True,18,3,1598,13,dP6|dP5|dP4|dP7|dP4|dP5|dP6|dP4|dP4|dP4|dP6|dP5|dP4,2,16,True,1,1224.0,0.08529,1,26,152.3579137325287,ok,
18,21,45218,True,18,3,1612,12,dP5|dP4|dP6|dP5|dP6|dP5|dP7|dP6|dP6|dP7|dP5|dP4,2,16,True,3,300.0,0.01579,1,26,151.83056592941284,ok,
18,21,45221,True,18,3,1520,13,dP5|dP6|dP5|dP5|dP7|dP8|dP5|dP5|dP4|dP4|dP5|dP4|dP4,1,17,True,3,0.0,0.00000,1,26,151.98327207565308,ok,
18,21,45231,True,18,3,1742,12,dP5|dP8|dP8|dP7|dP4|dP6|dP4|dP4|dP6|dP4|dP4|dP4,1,17,True,3,238.5,0.01505,1,26,151.6953113079071,ok,
18,21,45271,True,18,3,2038,11,dP8|dP4|dP4|dP7|dP7|dP5|dP8|dP6|dP7|dP4|dP4,0,18,False,0,,,1,16,108.82477378845215,ok,
18,21,45262,True,18,3,1862,11,dP5|dP6|dP5|dP4|dP6|dP4|dP8|dP6|dP7|dP4|dP6,2,16,True,2,1176.0,0.07975,1,26,144.69351530075073,ok,
18,21,45263,True,18,3,1910,13,dP5|dP8|dP6|dP4|dP4|dP5|dP4|dP7|dP5|dP6|dP6|dP4|dP7,0,18,True,3,640.0,0.01176,1,26,152.39599585533142,ok,
18,21,45274,True,18,3,2270,9,dP8|dP7|dP7|dP7|dP6|dP7|dP4|dP4|dP5,1,17,False,0,,,1,16,93.17770767211914,ok,
18,21,45268,True,18,3,1874,11,dP6|dP5|dP7|dP4|dP6|dP7|dP5|dP5|dP4|dP4|dP5,0,18,True,2,444.5,0.03424,1,26,153.45817112922668,ok,
18,21,45270,True,18,3,1980,11,dP4|dP7|dP5|dP8|dP5|dP5|dP5|dP4|dP4|dP8|dP5,0,18,True,4,0.0,0.00000,1,26,151.97305727005005,ok,
18,21,45278,True,18,3,1758,12,dP6|dP7|dP5|dP7|dP4|dP6|dP6|dP5|dP5|dP5|dP4|dP5,0,18,True,2,92.7,0.01024,1,26,126.03584599494934,ok,
18,21,45272,True,18,3,2016,11,dP4|dP6|dP6|dP7|dP4|dP6|dP4|dP8|dP6|dP4|dP5,1,17,True,1,239.0,0.03011,1,26,152.80558013916016,ok,
18,21,45273,True,18,3,2228,11,dP8|dP7|dP6|dP7|dP6|dP5|dP5|dP8|dP4|dP4|dP5,0,18,True,2,88.0,0.02954,1,26,154.39743161201477,ok,
18,21,45276,True,18,3,2048,11,dP6|dP7|dP4|dP7|dP7|dP5|dP6|dP6|dP4|dP5|dP6,1,17,True,2,344.0,0.01380,1,26,154.34758758544922,ok,
18,21,45279,True,18,3,1998,13,dP7|dP7|dP4|dP5|dP5|dP6|dP4|dP6|dP4|dP4|dP4|dP5|dP4,2,16,False,0,,,1,16,153.8755660057068,ok,
18,21,45281,True,18,3,2032,13,dP4|dP6|dP6|dP4|dP8|dP4|dP5|dP6|dP6|dP4|dP4|dP4|dP5,2,16,True,2,0.0,0.00000,1,26,153.88232564926147,ok,
18,21,45283,True,18,3,2140,10,dP7|dP7|dP5|dP4|dP6|dP6|dP7|dP8|dP4|dP7,2,16,True,2,196.0,0.03979,1,26,153.21062660217285,ok,
18,21,45290,True,18,3,1846,6,dP8|dP7|dP6|dP5|dP5|dP5,3,15,False,0,,,1,16,94.82148480415344,ok,
18,21,45287,True,18,3,1928,12,dP7|dP4|dP8|dP4|dP4|dP8|dP7|dP5|dP5|dP5|dP4|dP4,2,16,False,0,,,1,16,150.58632349967957,ok,
18,21,45297,True,18,3,1742,8,dP6|dP7|dP8|dP4|dP6|dP5|dP4|dP4,3,15,True,2,500.0,0.01992,1,26,89.96222853660583,ok,
18,21,45288,True,18,3,1768,9,dP6|dP4|dP7|dP5|dP7|dP5|dP6|dP4|dP4,2,16,True,6,103.1,0.00445,1,26,138.03417229652405,ok,
18,21,45291,True,18,3,1938,11,dP7|dP6|dP6|dP4|dP7|dP8|dP5|dP6|dP5|dP4|dP4,0,18,True,2,3300.0,0.05195,1,26,154.22551107406616,ok,
18,21,45300,True,18,3,1938,12,dP5|dP8|dP8|dP5|dP6|dP8|dP6|dP5|dP5|dP6|dP4|dP4,0,18,True,2,323.9,0.00874,1,26,153.78781700134277,ok,
18,21,45304,True,18,3,1664,10,dP4|dP7|dP5|dP8|dP5|dP4|dP5|dP5|dP4|dP4,2,16,True,2,1330.0,0.05026,1,26,153.7095184326172,ok,
18,21,45339,True,18,3,1880,12,dP6|dP7|dP7|dP4|dP8|dP7|dP4|dP4|dP6|dP5|dP4|dP4,0,18,True,2,258.0,0.04147,1,26,94.03231501579285,ok,
18,21,45346,True,18,3,1802,11,dP6|dP5|dP7|dP6|dP6|dP5|dP7|dP4|dP4|dP4|dP4,1,17,False,0,,,1,16,88.87349605560303,ok,
18,21,45306,True,18,3,1662,9,dP4|dP4|dP7|dP4|dP7|dP4|dP5|dP7|dP4,2,16,False,0,,,1,16,153.70440864562988,ok,
18,21,45307,True,18,3,1686,7,dP6|dP6|dP8|dP4|dP6|dP7|dP4,0,18,False,0,,,1,16,153.83710741996765,ok,
18,21,45345,True,18,3,1944,12,dP8|dP8|dP6|dP6|dP5|dP8|dP5|dP5|dP4|dP4|dP4|dP4,0,18,False,0,,,1,16,121.17952346801758,ok,
18,21,45309,True,18,3,1916,12,dP8|dP8|dP7|dP8|dP5|dP4|dP4|dP5|dP6|dP4|dP4|dP5,0,18,False,0,,,1,16,153.7302966117859,ok,
18,21,45312,True,18,3,1970,11,dP7|dP8|dP4|dP4|dP5|dP6|dP7|dP6|dP5|dP8|dP4,0,18,True,5,175.0,0.00378,1,26,153.22586607933044,ok,
18,21,45313,True,18,3,1970,9,dP6|dP6|dP6|dP7|dP5|dP6|dP5|dP5|dP7,1,17,True,3,262.5,0.00428,1,26,152.95081186294556,ok,
18,21,45321,True,18,3,1718,13,dP5|dP8|dP8|dP8|dP8|dP5|dP5|dP4|dP5|dP4|dP4|dP5|dP4,0,18,False,0,,,1,16,153.9198615550995,ok,
18,21,45331,True,18,3,1738,10,dP7|dP4|dP8|dP8|dP5|dP8|dP4|dP4|dP4|dP4,0,18,True,4,408.0,0.01520,1,26,154.45175337791443,ok,
18,21,45354,True,18,3,1922,10,dP6|dP8|dP7|dP7|dP6|dP5|dP7|dP4|dP4|dP4,1,17,True,3,50.0,0.00219,1,26,151.80234599113464,ok,
18,21,45378,True,18,3,1796,11,dP5|dP6|dP7|dP6|dP6|dP6|dP8|dP5|dP5|dP4|dP4,0,18,True,2,900.0,0.03098,1,26,93.20186734199524,ok,
18,21,45375,True,18,3,1738,10,dP8|dP8|dP6|dP4|dP4|dP5|dP7|dP4|dP5|dP6,0,18,False,0,,,1,16,108.92936253547668,ok,
18,21,45379,True,18,3,1674,8,dP5|dP6|dP6|dP8|dP5|dP5|dP6|dP4,2,16,True,4,290.5,0.00682,1,26,123.36012291908264,ok,
18,21,45368,True,18,3,2152,10,dP6|dP8|dP8|dP7|dP6|dP5|dP7|dP6|dP5|dP4,2,16,True,4,99.5,0.00305,1,26,153.77554321289062,ok,
18,21,45369,True,18,3,1972,11,dP7|dP6|dP7|dP5|dP4|dP8|dP5|dP6|dP8|dP5|dP5,0,18,False,0,,,1,16,153.76494026184082,ok,
18,21,45382,True,18,3,1794,8,dP7|dP8|dP8|dP7|dP5|dP6|dP4|dP6,0,18,False,0,,,1,16,121.64220523834229,ok,
18,21,45388,True,18,3,1742,7,dP6|dP8|dP8|dP5|dP6|dP4|dP7,1,17,True,2,151.6,0.00794,1,26,153.26350951194763,ok,
18,21,45390,True,18,3,1700,8,dP6|dP7|dP4|dP7|dP4|dP5|dP5|dP5,1,17,True,1,253.5,0.08108,1,26,155.82180786132812,ok,
18,21,45392,True,18,3,1718,8,dP7|dP5|dP5|dP6|dP4|dP8|dP7|dP4,0,18,False,0,,,1,16,155.1323013305664,ok,
18,21,45405,True,18,3,1908,9,dP7|dP6|dP5|dP5|dP4|dP5|dP4|dP8|dP4,2,16,False,0,,,1,16,103.91127467155457,ok,
18,21,45398,True,18,3,1552,11,dP7|dP5|dP6|dP5|dP5|dP6|dP7|dP4|dP7|dP5|dP5,0,18,False,0,,,1,16,152.10646104812622,ok,
18,21,45399,True,18,3,1952,11,dP4|dP4|dP6|dP8|dP5|dP7|dP8|dP7|dP7|dP4|dP4,0,18,True,2,1449.0,0.08191,1,26,152.9611930847168,ok,
18,21,45400,True,18,3,1996,9,dP7|dP7|dP8|dP7|dP6|dP4|dP4|dP4|dP7,1,17,False,0,,,1,16,151.76775240898132,ok,
18,21,45402,True,18,3,1876,6,dP8|dP6|dP7|dP5|dP5|dP6,1,17,False,0,,,1,16,153.34741830825806,ok,
18,21,45411,True,18,3,2112,12,dP8|dP8|dP4|dP8|dP6|dP5|dP4|dP7|dP5|dP5|dP5|dP6,0,18,False,0,,,1,16,91.75500130653381,ok,
18,21,45404,True,18,3,1800,7,dP5|dP6|dP5|dP6|dP8|dP4|dP5,3,15,True,1,800.0,0.04586,1,26,149.81614637374878,ok,
18,21,45408,True,18,3,1832,7,dP7|dP5|dP5|dP6|dP8|dP6|dP4,1,17,False,0,,,1,16,153.14992451667786,ok,
18,21,45420,True,18,3,1952,9,dP8|dP6|dP5|dP5|dP5|dP8|dP7|dP4|dP4,2,16,False,0,,,1,16,126.5625307559967,ok,
18,21,45412,True,18,3,2294,10,dP7|dP7|dP5|dP4|dP5|dP6|dP7|dP6|dP4|dP4,3,15,False,0,,,1,16,152.90606665611267,ok,
18,21,45414,True,18,3,1904,12,dP8|dP6|dP5|dP5|dP6|dP6|dP5|dP4|dP5|dP4|dP4|dP4,1,17,False,0,,,1,16,154.8407280445099,ok,
18,21,45444,True,18,3,1834,13,dP6|dP6|dP7|dP5|dP5|dP5|dP5|dP6|dP6|dP8|dP4|dP5|dP5,0,18,True,5,432.0,0.01029,1,26,103.20188760757446,ok,
18,21,45433,True,18,3,1980,14,dP7|dP5|dP8|dP4|dP4|dP6|dP7|dP6|dP5|dP5|dP6|dP4|dP4|dP4,1,17,True,2,320.0,0.01474,1,26,127.5882921218872,ok,
18,21,45438,True,18,3,2078,8,dP8|dP6|dP4|dP7|dP7|dP6|dP7|dP8,2,16,False,0,,,1,16,154.1399428844452,ok,
18,21,45476,True,18,3,2108,14,dP7|dP7|dP4|dP5|dP5|dP6|dP6|dP4|dP7|dP6|dP4|dP5|dP4|dP5,1,17,True,3,187.5,0.00833,1,26,100.95486521720886,ok,
18,21,45443,True,18,3,2210,11,dP8|dP6|dP5|dP8|dP7|dP6|dP4|dP7|dP6|dP4|dP7,0,18,True,1,1062.5,0.06965,1,26,157.32049584388733,ok,
18,21,45445,True,18,3,2194,9,dP8|dP6|dP6|dP7|dP5|dP8|dP7|dP4|dP4,1,17,False,0,,,1,16,156.4087131023407,ok,
18,21,45448,True,18,3,1912,11,dP7|dP6|dP4|dP6|dP7|dP5|dP5|dP4|dP4|dP4|dP5,2,16,True,2,1677.0,0.05077,1,26,154.2018632888794,ok,
18,21,45477,True,18,3,2048,9,dP8|dP7|dP8|dP6|dP5|dP8|dP4|dP6|dP4,2,16,False,0,,,1,16,91.84947180747986,ok,
18,21,45454,True,18,3,2258,12,dP8|dP8|dP7|dP4|dP6|dP4|dP7|dP5|dP6|dP5|dP6|dP4,0,18,False,0,,,1,16,152.8266921043396,ok,
18,21,45459,True,18,3,1688,8,dP8|dP6|dP4|dP4|dP4|dP5|dP4|dP4,3,15,False,0,,,2,17,154.9869568347931,ok,
18,21,45461,True,18,3,2068,8,dP5|dP6|dP7|dP8|dP7|dP6|dP5|dP5,1,17,False,0,,,1,16,152.88266253471375,ok,
18,21,45468,True,18,3,2344,11,dP8|dP6|dP7|dP4|dP5|dP8|dP6|dP6|dP4|dP4|dP4,2,16,False,0,,,1,16,153.28114795684814,ok,
18,21,45493,True,18,3,2090,11,dP7|dP5|dP4|dP4|dP6|dP6|dP6|dP6|dP4|dP7|dP7,0,18,False,0,,,1,16,128.85568809509277,ok,
18,21,45490,True,18,3,1838,9,dP7|dP5|dP7|dP8|dP5|dP8|dP5|dP4|dP5,1,17,False,0,,,1,16,153.74846124649048,ok,
18,21,45497,True,18,3,2044,12,dP4|dP4|dP5|dP5|dP7|dP7|dP6|dP5|dP6|dP8|dP5|dP5,0,18,True,1,300.0,0.08442,1,26,96.85135054588318,ok,
18,21,45492,True,18,3,2224,13,dP6|dP4|dP5|dP7|dP5|dP8|dP4|dP6|dP8|dP7|dP4|dP4|dP4,0,18,False,0,,,1,16,153.33657312393188,ok,
18,21,45496,True,18,3,2052,13,dP8|dP8|dP4|dP6|dP4|dP5|dP6|dP5|dP4|dP4|dP7|dP4|dP6,0,18,False,0,,,1,16,147.36494278907776,ok,
18,21,45517,True,18,3,2172,10,dP8|dP4|dP7|dP8|dP4|dP5|dP6|dP5|dP7|dP5,2,16,True,2,126.9,0.00203,1,26,112.70487880706787,ok,
18,21,45553,True,18,3,1636,8,dP7|dP4|dP6|dP4|dP7|dP8|dP4|dP6,1,17,True,1,420.0,0.02951,1,26,109.36523985862732,ok,
18,21,45500,True,18,3,1882,11,dP6|dP6|dP5|dP4|dP8|dP5|dP8|dP4|dP4|dP6|dP5,2,16,True,1,68.5,0.00764,1,26,150.00445866584778,ok,
18,21,45499,True,18,3,2048,10,dP8|dP4|dP7|dP8|dP6|dP7|dP5|dP7|dP6|dP4,2,16,True,4,95.0,0.00406,1,26,154.65535020828247,ok,
18,21,45518,True,18,3,1848,6,dP8|dP7|dP8|dP5|dP4|dP6,1,17,True,2,769.5,0.01396,1,26,155.3870825767517,ok,
18,21,45529,True,18,3,1814,7,dP7|dP6|dP7|dP7|dP5|dP4|dP4,1,17,True,4,158.0,0.00332,1,26,155.24710512161255,ok,
18,21,45531,True,18,3,1796,10,dP5|dP6|dP7|dP5|dP7|dP6|dP4|dP5|dP4|dP5,0,18,False,0,,,1,16,155.02724838256836,ok,
18,21,45534,True,18,3,1994,12,dP4|dP5|dP8|dP6|dP7|dP6|dP4|dP8|dP7|dP4|dP4|dP5,0,18,False,0,,,1,16,153.70983481407166,ok,
18,21,45555,True,18,3,1868,9,dP8|dP7|dP7|dP7|dP8|dP5|dP6|dP4|dP6,0,18,True,2,46.0,0.00252,1,26,94.0627977848053,ok,
18,21,45548,True,18,3,2004,10,dP8|dP8|dP5|dP4|dP4|dP6|dP8|dP4|dP4|dP4,0,18,True,1,74.5,0.01271,1,26,150.28828644752502,ok,
18,21,45557,True,18,3,1990,13,dP5|dP6|dP8|dP6|dP6|dP4|dP8|dP7|dP4|dP8|dP4|dP4|dP4,0,18,True,3,81.0,0.00433,1,26,153.954199552536,ok,
18,21,45563,True,18,3,1746,7,dP8|dP6|dP6|dP6|dP6|dP4|dP4,0,18,True,4,985.3,0.00746,1,26,152.4442765712738,ok,
18,21,45571,True,18,3,1806,9,dP6|dP6|dP6|dP8|dP6|dP5|dP4|dP5|dP4,1,17,True,3,1000.0,0.00291,1,26,98.94319319725037,ok,
18,21,45564,True,18,3,2230,10,dP8|dP7|dP7|dP8|dP5|dP8|dP5|dP5|dP4|dP4,0,18,True,2,24.0,0.00203,1,26,154.4497537612915,ok,
18,21,45609,True,18,3,1550,8,dP4|dP7|dP6|dP8|dP4|dP7|dP5|dP5,1,17,False,0,,,1,16,91.08293986320496,ok,
18,21,45569,True,18,3,1712,8,dP8|dP7|dP8|dP4|dP5|dP5|dP4|dP4,3,15,True,5,680.0,0.02584,1,26,153.6980540752411,ok,
18,21,45565,True,18,3,2148,11,dP6|dP7|dP4|dP6|dP7|dP8|dP6|dP5|dP4|dP5|dP5,1,17,True,1,3086.5,0.09089,1,26,154.35230541229248,ok,
18,21,45579,True,18,3,2292,11,dP7|dP8|dP6|dP6|dP8|dP7|dP8|dP7|dP5|dP6|dP4,0,18,True,4,265.1,0.00791,1,26,128.65610313415527,ok,
18,21,45603,True,18,3,1560,10,dP7|dP6|dP5|dP5|dP5|dP4|dP7|dP6|dP7|dP5,0,18,True,1,40.2,0.00771,1,26,132.2435817718506,ok,
18,21,45575,True,18,3,1912,9,dP8|dP6|dP8|dP7|dP4|dP4|dP6|dP4|dP4,0,18,False,0,,,1,16,154.76231002807617,ok,
18,21,45583,True,18,3,1460,10,dP5|dP7|dP6|dP7|dP4|dP5|dP4|dP4|dP4|dP4,2,16,True,1,153.0,0.03218,1,26,153.82309484481812,ok,
18,21,45584,True,18,3,2074,9,dP5|dP5|dP4|dP7|dP6|dP4|dP4|dP4|dP6,2,16,False,0,,,1,16,155.56025671958923,ok,
18,21,45604,True,18,3,1606,8,dP5|dP5|dP7|dP5|dP7|dP7|dP5|dP5,1,17,False,0,,,1,16,154.73392009735107,ok,
18,21,45610,True,18,3,2016,8,dP6|dP8|dP6|dP5|dP8|dP7|dP4|dP5,2,16,False,0,,,1,16,150.15206480026245,ok,
18,21,45625,True,18,3,1762,9,dP7|dP7|dP5|dP5|dP5|dP5|dP4|dP4|dP4,2,16,True,3,444.0,0.00501,1,26,96.33744883537292,ok,
18,21,45616,True,18,3,1778,11,dP6|dP6|dP7|dP6|dP6|dP5|dP4|dP5|dP6|dP6|dP4,0,18,True,3,36.0,0.00461,1,26,141.50157237052917,ok,
18,21,45617,True,18,3,1950,10,dP7|dP8|dP8|dP5|dP6|dP5|dP4|dP8|dP6|dP5,0,18,True,5,1088.3,0.03801,1,26,142.59299874305725,ok,
18,21,45631,True,18,3,1834,11,dP6|dP4|dP5|dP6|dP7|dP8|dP6|dP4|dP5|dP4|dP5,1,17,False,0,,,1,16,96.21585416793823,ok,
18,21,45612,True,18,3,1676,8,dP8|dP6|dP6|dP6|dP5|dP4|dP4|dP4,2,16,False,0,,,1,16,156.5824191570282,ok,
18,21,45619,True,18,3,1912,9,dP8|dP7|dP4|dP6|dP5|dP7|dP4|dP5|dP6,2,16,False,0,,,1,16,155.41106534004211,ok,
18,21,45622,True,18,3,2114,8,dP8|dP7|dP4|dP7|dP6|dP5|dP6|dP4,2,16,False,0,,,1,16,141.94510626792908,ok,
18,21,45626,True,18,3,2076,7,dP6|dP8|dP7|dP6|dP5|dP7|dP4,1,17,True,1,308.0,0.05659,1,26,127.82474446296692,ok,
18,21,45620,True,18,3,1976,9,dP8|dP5|dP7|dP5|dP8|dP8|dP6|dP5|dP5,0,18,True,1,148.0,0.01810,1,26,153.36453008651733,ok,
18,21,45639,True,18,3,2030,12,dP7|dP8|dP4|dP8|dP8|dP5|dP5|dP4|dP4|dP6|dP5|dP4,0,18,False,0,,,1,16,154.9979259967804,ok,
18,21,45662,True,18,3,1808,8,dP7|dP8|dP4|dP5|dP5|dP4|dP4|dP6,2,16,True,2,105.0,0.00389,1,26,101.1056854724884,ok,
18,21,45644,True,18,3,1712,12,dP5|dP5|dP7|dP4|dP4|dP5|dP4|dP7|dP5|dP5|dP6|dP4,2,16,False,0,,,1,16,154.96062874794006,ok,
18,21,45657,True,18,3,2244,12,dP7|dP8|dP7|dP7|dP7|dP5|dP6|dP5|dP4|dP4|dP4|dP4,1,17,False,0,,,1,16,154.67323565483093,ok,
18,21,45658,True,18,3,2270,11,dP4|dP8|dP7|dP8|dP4|dP7|dP5|dP4|dP8|dP6|dP4,0,18,False,0,,,1,16,153.7360656261444,ok,
18,21,45659,True,18,3,1842,11,dP8|dP4|dP6|dP7|dP4|dP5|dP7|dP4|dP5|dP5|dP4,1,17,False,0,,,1,16,153.11294436454773,ok,
